locale,key,locale_value,status,fr_value
sm,thanks_welcome,"Merci de votre confiance et bienvenue dans la famille TRANSFERFLUX !",placeholder,"Merci de votre confiance et bienvenue dans la famille TRANSFERFLUX !"
sm,unlock_code_used_title,"Code de Déblocage Utilisé - TRANSFERFLUX",placeholder,"Code de Déblocage Utilisé - TRANSFERFLUX"
sm,unlock_code_used_heading,"Code de Déblocage Utilisé",placeholder,"Code de Déblocage Utilisé"
sm,greeting_simple,"Bonjour,",placeholder,"Bonjour,"
sm,info_notification,"ℹ️ Notification :",placeholder,"ℹ️ Notification :"
sm,unlock_code_used_alert,"Un code de déblocage vient d'être utilisé sur votre compte.",placeholder,"Un code de déblocage vient d'être utilisé sur votre compte."
sm,unlock_code_used_explanation,"Nous vous informons qu'un code de déblocage a été saisi et validé pour une transaction.",placeholder,"Nous vous informons qu'un code de déblocage a été saisi et validé pour une transaction."
sm,label_date_time,"Date et heure",placeholder,"Date et heure"
sm,label_transfer_amount,"Montant du transfert",placeholder,"Montant du transfert"
sm,label_recipient,Destinataire,placeholder,Destinataire
sm,urgent_if_not_you,"⚠️ Si vous n'êtes pas à l'origine de cette action :",placeholder,"⚠️ Si vous n'êtes pas à l'origine de cette action :"
sm,contact_support_immediately,"Contactez immédiatement notre service client",placeholder,"Contactez immédiatement notre service client"
sm,check_recent_transactions,"Vérifiez toutes vos transactions récentes",placeholder,"Vérifiez toutes vos transactions récentes"
sm,change_access_codes,"Changez vos codes d'accès par mesure de sécurité",placeholder,"Changez vos codes d'accès par mesure de sécurité"
sm,if_legitimate,"✅ Si cette action est légitime :",placeholder,"✅ Si cette action est légitime :"
sm,client_can_finalize,"Votre client peut maintenant finaliser sa transaction en toute sécurité.",placeholder,"Votre client peut maintenant finaliser sa transaction en toute sécurité."
sm,transfer_unlock_code_title,"Code de déblocage - TRANSFERFLUX",placeholder,"Code de déblocage - TRANSFERFLUX"
sm,transfer_unlock_heading,"Code de déblocage du virement",placeholder,"Code de déblocage du virement"
sm,transfer_unlock_message_intro,"Votre code de déblocage pour le virement est indiqué ci-dessous :",placeholder,"Votre code de déblocage pour le virement est indiqué ci-dessous :"
sm,transfer_unlock_code_label,"Le code est :",placeholder,"Le code est :"
sm,your_unlock_code,"Votre Code de Déblocage",placeholder,"Votre Code de Déblocage"
sm,do_not_share_unlock_code,"Ne partagez pas votre code de déblocage !!",placeholder,"Ne partagez pas votre code de déblocage !!"
sm,unlock_code_personal_confidential,"Ce code est strictement personnel et confidentiel.",placeholder,"Ce code est strictement personnel et confidentiel."
sm,unlock_code_needed_finalize,"Ce code est nécessaire pour finaliser votre opération de transfert.",placeholder,"Ce code est nécessaire pour finaliser votre opération de transfert."
sm,contact_support_for_questions,"Pour toute question, contactez notre service client.",placeholder,"Pour toute question, contactez notre service client."
sm,welcome_title,"Bienvenue - TRANSFERFLUX",placeholder,"Bienvenue - TRANSFERFLUX"
sm,welcome_heading,"Bienvenue sur FLASH COMPTE",placeholder,"Bienvenue sur FLASH COMPTE"
sm,welcome_message,"Merci d'avoir créé un compte. Nous sommes ravis de vous accueillir !",placeholder,"Merci d'avoir créé un compte. Nous sommes ravis de vous accueillir !"
sm,login_credentials_title,"📧 Vos identifiants de connexion :",placeholder,"📧 Vos identifiants de connexion :"
sm,access_member_area,"Vous pouvez accéder à l'espace membre de votre compte pour visualiser nos services et profiter de toutes nos fonctionnalités.",placeholder,"Vous pouvez accéder à l'espace membre de votre compte pour visualiser nos services et profiter de toutes nos fonctionnalités."
sm,pleasure_to_assist,"Au plaisir de vous accompagner dans vos opérations financières !",placeholder,"Au plaisir de vous accompagner dans vos opérations financières !"
sm,balance_decreased_title,"Diminution de solde - TRANSFERFLUX",placeholder,"Diminution de solde - TRANSFERFLUX"
sm,balance_decreased_heading,"Diminution de Solde",placeholder,"Diminution de Solde"
sm,balance_decreased_message,"Nous souhaitons vous informer que votre solde a été diminué.",placeholder,"Nous souhaitons vous informer que votre solde a été diminué."
sm,operation_details,"Détails de l'opération",placeholder,"Détails de l'opération"
sm,label_amount_deducted,"Montant déduit",placeholder,"Montant déduit"
sm,label_new_balance,"Nouveau solde",placeholder,"Nouveau solde"
sm,contact_us_if_questions,"Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter.",placeholder,"Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter."
sm,balance_increased_title,"Augmentation de solde - TRANSFERFLUX",placeholder,"Augmentation de solde - TRANSFERFLUX"
sm,balance_increased_heading,"Augmentation de Solde",placeholder,"Augmentation de Solde"
sm,balance_increased_message,"Nous souhaitons vous informer que votre solde a été augmenté avec succès.",placeholder,"Nous souhaitons vous informer que votre solde a été augmenté avec succès."
sm,label_amount_added,"Montant ajouté",placeholder,"Montant ajouté"
sm,thank_you_trust,"Merci de votre confiance !",placeholder,"Merci de votre confiance !"
sm,refund_title,"Remboursement - TRANSFERFLUX",placeholder,"Remboursement - TRANSFERFLUX"
sm,refund_heading,"Échec de Virement / Remboursement du Solde",placeholder,"Échec de Virement / Remboursement du Solde"
sm,refund_message,"Nous regrettons de vous informer que votre tentative de virement a échoué.",placeholder,"Nous regrettons de vous informer que votre tentative de virement a échoué."
sm,transfer_details,"Détails du virement",placeholder,"Détails du virement"
sm,label_transfer_date,"Date du Virement",placeholder,"Date du Virement"
sm,label_transfer_reason,"Motif du Virement",placeholder,"Motif du Virement"
sm,refund_amount_text,"Le montant de <strong>:amount</strong> a été remboursé sur votre compte.",placeholder,"Le montant de <strong>:amount</strong> a été remboursé sur votre compte."
sm,refund_apology_contact,"Nous nous excusons pour la gêne occasionnée. Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter.",placeholder,"Nous nous excusons pour la gêne occasionnée. Si vous avez des questions ou avez besoin d'assistance, n'hésitez pas à nous contacter."
sm,mail_error_alert_title,"Alerte Échec Email",placeholder,"Alerte Échec Email"
sm,system_alert,"⚠️ ALERTE SYSTÈME",placeholder,"⚠️ ALERTE SYSTÈME"
sm,mail_send_failure_detected,"Échec d'envoi d'email détecté",placeholder,"Échec d'envoi d'email détecté"
sm,email_sending_problem,"Problème d'envoi d'email",placeholder,"Problème d'envoi d'email"
sm,email_send_failure_explanation,"Un email n'a pas pu être envoyé. Cela peut indiquer que la limite quotidienne a été atteinte ou qu'il y a un problème avec le serveur SMTP.",placeholder,"Un email n'a pas pu être envoyé. Cela peut indiquer que la limite quotidienne a été atteinte ou qu'il y a un problème avec le serveur SMTP."
sm,error_details,"Détails de l'erreur",placeholder,"Détails de l'erreur"
sm,label_failed_recipient,"Destinataire concerné",placeholder,"Destinataire concerné"
sm,label_context,Contexte,placeholder,Contexte
sm,label_error_message,"Message d'erreur",placeholder,"Message d'erreur"
sm,possible_causes,"Causes possibles",placeholder,"Causes possibles"
sm,cause_daily_limit,"Limite quotidienne atteinte",placeholder,"Limite quotidienne atteinte"
sm,cause_daily_limit_details,"La plateforme d'envoi peut limiter le nombre d'emails par jour.",placeholder,"La plateforme d'envoi peut limiter le nombre d'emails par jour."
sm,cause_smtp_connection,"Problème de connexion SMTP",placeholder,"Problème de connexion SMTP"
sm,cause_smtp_connection_details,"Le serveur SMTP peut être temporairement indisponible.",placeholder,"Le serveur SMTP peut être temporairement indisponible."
sm,cause_auth_failed,"Authentification échouée",placeholder,"Authentification échouée"
sm,cause_auth_failed_details,"Vérifiez les identifiants dans le fichier .env",placeholder,"Vérifiez les identifiants dans le fichier .env"
sm,cause_app_password_revoked,"Mot de passe d'application expiré",placeholder,"Mot de passe d'application expiré"
sm,cause_app_password_revoked_details,"Le mot de passe d'application peut avoir été révoqué ou expiré.",placeholder,"Le mot de passe d'application peut avoir été révoqué ou expiré."
sm,recommended_actions,"Actions recommandées",placeholder,"Actions recommandées"
sm,action_if_limit,"Si limite atteinte",placeholder,"Si limite atteinte"
sm,action_if_limit_details,"Attendez jusqu'à demain (réinitialisation à minuit PST).",placeholder,"Attendez jusqu'à demain (réinitialisation à minuit PST)."
sm,action_check_logs,"Vérifier les logs",placeholder,"Vérifier les logs"
sm,action_check_logs_details,"Consultez storage/logs/laravel.log",placeholder,"Consultez storage/logs/laravel.log"
sm,action_test_connection,"Tester la connexion",placeholder,"Tester la connexion"
sm,action_check_config,"Vérifier la configuration",placeholder,"Vérifier la configuration"
sm,action_check_config_details,"Contrôlez les paramètres SMTP dans le fichier .env",placeholder,"Contrôlez les paramètres SMTP dans le fichier .env"
sm,action_regenerate_password,"Régénérer le mot de passe",placeholder,"Régénérer le mot de passe"
sm,action_regenerate_password_details,"Si nécessaire, créez un nouveau mot de passe d'application.",placeholder,"Si nécessaire, créez un nouveau mot de passe d'application."
sm,system_information,"Informations système",placeholder,"Informations système"
sm,label_smtp_server,"Serveur SMTP",placeholder,"Serveur SMTP"
sm,label_port,Port,placeholder,Port
sm,label_account,Compte,placeholder,Compte
sm,label_environment,Environnement,placeholder,Environnement
sm,alert_auto_generated_notice,"Cette alerte est automatique. L'application continue de fonctionner normalement, mais les emails ne sont pas envoyés.",placeholder,"Cette alerte est automatique. L'application continue de fonctionner normalement, mais les emails ne sont pas envoyés."
sm,account_management_system,"Système de gestion des comptes",placeholder,"Système de gestion des comptes"
sm,alert_generated_by_safemail,"Cette alerte a été générée automatiquement par le système SafeMailService",placeholder,"Cette alerte a été générée automatiquement par le système SafeMailService"
sm,contact_technical_team,"Pour toute question, contactez votre équipe technique",placeholder,"Pour toute question, contactez votre équipe technique"
sm,password_reset_title,"Réinitialisation de mot de passe - TRANSFERFLUX",placeholder,"Réinitialisation de mot de passe - TRANSFERFLUX"
sm,password_reset_heading,"Réinitialisation de mot de passe",placeholder,"Réinitialisation de mot de passe"
sm,greeting_simple_name,"Bonjour :name,",placeholder,"Bonjour :name,"
sm,password_reset_reason,"Vous recevez cet e-mail car nous avons reçu une demande de réinitialisation de votre mot de passe.",placeholder,"Vous recevez cet e-mail car nous avons reçu une demande de réinitialisation de votre mot de passe."
sm,password_reset_click_link,"Veuillez cliquer sur le lien ci-dessous pour réinitialiser votre mot de passe :",placeholder,"Veuillez cliquer sur le lien ci-dessous pour réinitialiser votre mot de passe :"
sm,password_reset_no_action_needed,"Si vous n'avez pas demandé de réinitialisation de mot de passe, aucune autre action n'est requise.",placeholder,"Si vous n'avez pas demandé de réinitialisation de mot de passe, aucune autre action n'est requise."
sm,thank_you_using_brand,"Merci d'utiliser TRANSFERFLUX !",placeholder,"Merci d'utiliser TRANSFERFLUX !"
sn,compte_created_subject,"Ouverture de compte - TRANSFERFLUX",placeholder,"Ouverture de compte - TRANSFERFLUX"
sn,compte_created_title,"Ouverture de compte sur TRANSFERFLUX",placeholder,"Ouverture de compte sur TRANSFERFLUX"
sn,greeting,"Bonjour :name,",placeholder,"Bonjour :name,"
sn,compte_created_message,"Nous avons le plaisir de vous informer que votre compte a été créé avec succès et crédité d'un montant de <strong>:balance :currency</strong>.",placeholder,"Nous avons le plaisir de vous informer que votre compte a été créé avec succès et crédité d'un montant de <strong>:balance :currency</strong>."
sn,credentials_title,"Vos identifiants sont:",placeholder,"Vos identifiants sont:"
sn,label_email,Email,placeholder,Email
sn,label_password,"Mot de passe",placeholder,"Mot de passe"
sn,label_initial_balance,"💰 Solde initial:",placeholder,"💰 Solde initial:"
sn,cta_login,"Connectez-vous à votre espace client",placeholder,"Connectez-vous à votre espace client"
sn,info_access,"Vous pouvez maintenant accéder à votre compte et profiter de nos services.",placeholder,"Vous pouvez maintenant accéder à votre compte et profiter de nos services."
sn,support_contact,"Si vous avez des questions ou si vous avez besoin de plus d'informations, <a href=""#"" class=""support-link"">contactez notre support</a>.",placeholder,"Si vous avez des questions ou si vous avez besoin de plus d'informations, <a href=""#"" class=""support-link"">contactez notre support</a>."
sn,footer_thanks,"Merci d\'utiliser TRANSFERFLUX !",placeholder,"Merci d\'utiliser TRANSFERFLUX !"
